;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
2105;REPROVADO POR MÉDIA E POR FALTAS;a8e0be6d1f80a287bc04c8b2aad01580;0.0;92127264.0;57564857;0.0;0.0;78.0;f;3.0
2106;APROVADO POR NOTA;a16ed96ee765c2ec436358814f6bc646;0.0;92127264.0;57564857;5.0;6.0;6.0;f;1.0
2107;APROVADO POR NOTA;a16ed96ee765c2ec436358814f6bc646;0.0;92127264.0;57564857;5.0;4.5999999;6.0;f;2.0
2108;APROVADO POR NOTA;a16ed96ee765c2ec436358814f6bc646;0.0;92127264.0;57564857;5.0;0.0;6.0;t;3.0
2109;REPROVADO POR MÉDIA E POR FALTAS;fd67ce939432d220dc3ab6030c9b349f;0.0;92127264.0;57564857;0.0;0.10000000099999999;44.0;f;1.0
2110;REPROVADO POR MÉDIA E POR FALTAS;fd67ce939432d220dc3ab6030c9b349f;0.0;92127264.0;57564857;0.0;0.0;44.0;f;2.0
2111;REPROVADO POR MÉDIA E POR FALTAS;fd67ce939432d220dc3ab6030c9b349f;0.0;92127264.0;57564857;0.0;0.0;44.0;f;3.0
2112;CANCELADO;93f66b753448dac075f1842d66b1c5a9;0.0;92127264.0;57564857;;2.79999995;0.0;f;1.0
2113;CANCELADO;93f66b753448dac075f1842d66b1c5a9;0.0;92127264.0;57564857;;;0.0;f;2.0
2114;CANCELADO;93f66b753448dac075f1842d66b1c5a9;0.0;92127264.0;57564857;;;0.0;f;3.0
2115;APROVADO;ee67c654a285629b1e24292c717dc9e5;0.0;92127264.0;57564857;7.2;6.30000019;20.0;f;1.0
2116;APROVADO;ee67c654a285629b1e24292c717dc9e5;0.0;92127264.0;57564857;7.2;5.9000001;20.0;f;2.0
2117;APROVADO;ee67c654a285629b1e24292c717dc9e5;0.0;92127264.0;57564857;7.2;9.5;20.0;f;3.0
2118;REPROVADO POR MÉDIA E POR FALTAS;f8177d63d1507a592ffc0d33db70a4f7;0.0;92127264.0;57564857;0.4;1.20000005;60.0;f;1.0
2119;REPROVADO POR MÉDIA E POR FALTAS;f8177d63d1507a592ffc0d33db70a4f7;0.0;92127264.0;57564857;0.4;0.0;60.0;f;2.0
2120;REPROVADO POR MÉDIA E POR FALTAS;f8177d63d1507a592ffc0d33db70a4f7;0.0;92127264.0;57564857;0.4;0.0;60.0;f;3.0
2121;APROVADO POR NOTA;02624974f8aa2d53b945ceb2b4eec0dd;0.0;92127264.0;57564857;5.1;5.19999981;12.0;f;1.0
2122;APROVADO POR NOTA;02624974f8aa2d53b945ceb2b4eec0dd;0.0;92127264.0;57564857;5.1;5.0999999;12.0;f;2.0
2123;APROVADO POR NOTA;02624974f8aa2d53b945ceb2b4eec0dd;0.0;92127264.0;57564857;5.1;3.5;12.0;t;3.0
2124;CANCELADO;5572490df99a9f324a937a350818c526;0.0;92127264.0;57564857;1.2;3.70000005;24.0;f;1.0
2125;CANCELADO;5572490df99a9f324a937a350818c526;0.0;92127264.0;57564857;1.2;0.0;24.0;f;2.0
2126;CANCELADO;5572490df99a9f324a937a350818c526;0.0;92127264.0;57564857;1.2;0.0;24.0;f;3.0
2127;REPROVADO;a8e2e545c4b9385773d1fd98188f6f59;0.0;92127264.0;57564857;0.8;2.29999995;26.0;f;1.0
2128;REPROVADO;a8e2e545c4b9385773d1fd98188f6f59;0.0;92127264.0;57564857;0.8;0.0;26.0;f;2.0
2129;REPROVADO;a8e2e545c4b9385773d1fd98188f6f59;0.0;92127264.0;57564857;0.8;0.0;26.0;f;3.0
2130;APROVADO POR NOTA;945368d8c8df1119af662bfd1a848b52;0.0;92127264.0;57564857;6.6;8.39999962;26.0;f;1.0
2131;APROVADO POR NOTA;945368d8c8df1119af662bfd1a848b52;0.0;92127264.0;57564857;6.6;7.5;26.0;f;2.0
2132;APROVADO POR NOTA;945368d8c8df1119af662bfd1a848b52;0.0;92127264.0;57564857;6.6;3.79999995;26.0;f;3.0
2133;REPROVADO POR MÉDIA E POR FALTAS;774568ed670a68e9c07da231310e3ab9;0.0;92127264.0;57564857;0.4;1.29999995;42.0;f;1.0
2134;REPROVADO POR MÉDIA E POR FALTAS;774568ed670a68e9c07da231310e3ab9;0.0;92127264.0;57564857;0.4;0.0;42.0;f;2.0
2135;REPROVADO POR MÉDIA E POR FALTAS;774568ed670a68e9c07da231310e3ab9;0.0;92127264.0;57564857;0.4;0.0;42.0;f;3.0
2136;APROVADO;8f1e25c53680d4d2ecfd4d6be7f4f4f0;0.0;92127264.0;57564857;8.0;9.0;20.0;f;1.0
2137;APROVADO;8f1e25c53680d4d2ecfd4d6be7f4f4f0;0.0;92127264.0;57564857;8.0;8.5;20.0;f;2.0
2138;APROVADO;8f1e25c53680d4d2ecfd4d6be7f4f4f0;0.0;92127264.0;57564857;8.0;6.4000001;20.0;f;3.0
2139;REPROVADO;b0e148daf401068c1b47be520d5bb181;0.0;92127264.0;57564857;3.9;5.30000019;16.0;f;1.0
