;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
774;APROVADO POR NOTA;ee67c654a285629b1e24292c717dc9e5;0.0;92127264.0;57586395;6.9;6.0;10.0;f;2.0
775;APROVADO POR NOTA;ee67c654a285629b1e24292c717dc9e5;0.0;92127264.0;57586395;6.9;5.5999999;10.0;f;1.0
776;APROVADO POR NOTA;ee67c654a285629b1e24292c717dc9e5;0.0;92127264.0;57586395;6.9;9.19999981;10.0;f;3.0
777;REPROVADO;b3283cf1566a1094825467aa9a5411b7;0.0;92127264.0;57586395;4.4;5.19999981;12.0;f;3.0
778;REPROVADO;b3283cf1566a1094825467aa9a5411b7;0.0;92127264.0;57586395;4.4;2.0;12.0;f;1.0
779;REPROVADO;b3283cf1566a1094825467aa9a5411b7;0.0;92127264.0;57586395;4.4;6.0;12.0;f;2.0
780;APROVADO POR NOTA;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;57586395;5.7;5.0;6.0;f;1.0
781;APROVADO POR NOTA;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;57586395;5.7;3.0;6.0;f;2.0
782;APROVADO POR NOTA;48bda966ddad288bba1f680237cdef70;0.0;92127264.0;57586395;5.7;9.10000038;6.0;f;3.0
783;APROVADO POR NOTA;8e0fe67e7758328f385c2a251f5b3c34;0.0;92127264.0;57586395;5.7;7.0;10.0;f;3.0
784;APROVADO POR NOTA;8e0fe67e7758328f385c2a251f5b3c34;0.0;92127264.0;57586395;5.7;5.19999981;10.0;f;1.0
785;APROVADO POR NOTA;8e0fe67e7758328f385c2a251f5b3c34;0.0;92127264.0;57586395;5.7;5.0;10.0;f;2.0
786;APROVADO;8704f185e8ae317c72ea205b466f1845;0.0;92127264.0;57586395;8.5;9.39999962;6.0;f;1.0
787;APROVADO;8704f185e8ae317c72ea205b466f1845;0.0;92127264.0;57586395;8.5;8.5;6.0;f;2.0
788;APROVADO;8704f185e8ae317c72ea205b466f1845;0.0;92127264.0;57586395;8.5;7.5;6.0;f;3.0
789;REPROVADO;2c73c8d77f9b3087d8132aba9e074f3a;0.0;17848940.0;57586395;3.8;4.30000019;10.0;f;3.0
790;REPROVADO;2c73c8d77f9b3087d8132aba9e074f3a;0.0;17848940.0;57586395;3.8;3.0;10.0;f;1.0
791;REPROVADO;2c73c8d77f9b3087d8132aba9e074f3a;0.0;17848940.0;57586395;3.8;2.0;10.0;t;2.0
792;CANCELADO;a8293007099ed594f8198548de44d95d;;92127264.0;57586395;;;;;
793;APROVADO POR NOTA;83729736aa539851727de8ecb2c3529a;0.0;92127264.0;57586395;5.0;5.0;12.0;f;1.0
794;APROVADO POR NOTA;83729736aa539851727de8ecb2c3529a;0.0;92127264.0;57586395;5.0;3.0;12.0;t;2.0
795;APROVADO POR NOTA;83729736aa539851727de8ecb2c3529a;0.0;92127264.0;57586395;5.0;5.0;12.0;f;3.0
796;APROVADO POR NOTA;81b3bf9f2b3b99b358a853e77c69d338;0.0;92127264.0;57586395;6.0;4.0;0.0;f;2.0
797;APROVADO POR NOTA;81b3bf9f2b3b99b358a853e77c69d338;0.0;92127264.0;57586395;6.0;6.0;0.0;f;3.0
798;APROVADO POR NOTA;81b3bf9f2b3b99b358a853e77c69d338;0.0;92127264.0;57586395;6.0;8.10000038;0.0;f;1.0
799;APROVADO POR NOTA;f47ace7fbb22012f488f24b9a2593db9;0.0;92127264.0;57586395;5.2;7.099999900000001;10.0;f;3.0
800;APROVADO POR NOTA;f47ace7fbb22012f488f24b9a2593db9;0.0;92127264.0;57586395;5.2;5.5999999;10.0;f;1.0
801;APROVADO POR NOTA;f47ace7fbb22012f488f24b9a2593db9;0.0;92127264.0;57586395;5.2;3.0;10.0;f;2.0
802;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57586395;9.0;9.5;4.0;f;1.0
803;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57586395;9.0;9.10000038;4.0;f;3.0
804;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57586395;9.0;8.5;4.0;f;2.0
805;APROVADO;6cc6a40c9f3aa897b8f73d3b95031fab;0.0;92127264.0;57586395;8.2;5.5999999;2.0;f;1.0
806;APROVADO;6cc6a40c9f3aa897b8f73d3b95031fab;0.0;92127264.0;57586395;8.2;10.0;2.0;f;2.0
807;APROVADO;6cc6a40c9f3aa897b8f73d3b95031fab;0.0;92127264.0;57586395;8.2;9.0;2.0;f;3.0
808;APROVADO POR NOTA;90c4526030b50e41e00bc3e3c0a3c396;0.0;92127264.0;57586395;6.2;4.0;0.0;f;1.0
809;APROVADO POR NOTA;90c4526030b50e41e00bc3e3c0a3c396;0.0;92127264.0;57586395;6.2;8.0;0.0;f;2.0
810;APROVADO POR NOTA;90c4526030b50e41e00bc3e3c0a3c396;0.0;92127264.0;57586395;6.2;6.5;0.0;f;3.0
811;APROVADO;3b30d3da12ab2aac03ba0858e6c0dc02;0.0;92127264.0;57586395;7.3;5.0;4.0;f;1.0
812;APROVADO;3b30d3da12ab2aac03ba0858e6c0dc02;0.0;92127264.0;57586395;7.3;8.0;4.0;f;2.0
813;APROVADO;3b30d3da12ab2aac03ba0858e6c0dc02;0.0;92127264.0;57586395;7.3;9.0;4.0;f;3.0
814;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57586395;0.0;0.0;20.0;f;1.0
815;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57586395;0.0;0.0;20.0;f;2.0
816;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57586395;0.0;0.0;20.0;f;3.0
817;CANCELADO;72dcd1fa143cad070004d10eee2545fd;;92127264.0;57586395;;;;;
818;APROVADO POR NOTA;0c4312afd7654b4572f06d1f4e90b884;0.0;92127264.0;57586395;5.8;6.30000019;4.0;f;1.0
819;APROVADO POR NOTA;0c4312afd7654b4572f06d1f4e90b884;0.0;92127264.0;57586395;5.8;6.0;4.0;f;3.0
820;APROVADO POR NOTA;0c4312afd7654b4572f06d1f4e90b884;0.0;92127264.0;57586395;5.8;5.0;4.0;f;2.0
821;CANCELADO;4b11fb51905da447d0cefc76ce4f5f94;;92127264.0;57586395;;;;;
822;APROVADO POR NOTA;a7aeb59e1b92828f2ec3bd5cb467ff1f;0.0;92127264.0;57586395;5.3;3.79999995;8.0;f;1.0
823;APROVADO POR NOTA;a7aeb59e1b92828f2ec3bd5cb467ff1f;0.0;92127264.0;57586395;5.3;3.0;8.0;f;2.0
824;APROVADO POR NOTA;a7aeb59e1b92828f2ec3bd5cb467ff1f;0.0;92127264.0;57586395;5.3;9.0;8.0;f;3.0
825;APROVADO POR NOTA;ccfe06283d005ceefe56c324208b244c;0.0;92127264.0;57586395;6.3;9.5;2.0;f;3.0
826;APROVADO POR NOTA;ccfe06283d005ceefe56c324208b244c;0.0;92127264.0;57586395;6.3;4.0;2.0;f;1.0
827;APROVADO POR NOTA;ccfe06283d005ceefe56c324208b244c;0.0;92127264.0;57586395;6.3;5.5;2.0;f;2.0
828;APROVADO;8686cb9f0defc9fec6c7bf5fed40bda4;0.0;92127264.0;57586395;9.1;8.10000038;10.0;f;1.0
829;APROVADO;8686cb9f0defc9fec6c7bf5fed40bda4;0.0;92127264.0;57586395;9.1;10.0;10.0;f;2.0
830;APROVADO;8686cb9f0defc9fec6c7bf5fed40bda4;0.0;92127264.0;57586395;9.1;9.30000019;10.0;f;3.0
831;DESISTENCIA;46fcfa469134e1d7294e54ec241ce9b2;;92127264.0;57586395;;;;;
832;APROVADO POR NOTA;6175bb41ff32f3c576f591ead25109e7;0.0;92127264.0;57586395;5.4;6.19999981;12.0;f;1.0
833;APROVADO POR NOTA;6175bb41ff32f3c576f591ead25109e7;0.0;92127264.0;57586395;5.4;3.0;12.0;f;2.0
834;APROVADO POR NOTA;6175bb41ff32f3c576f591ead25109e7;0.0;92127264.0;57586395;5.4;7.099999900000001;12.0;f;3.0
835;APROVADO POR NOTA;beac1f49210679beb9b26a1636ed3ff3;0.0;92127264.0;57586395;5.9;5.80000019;0.0;f;3.0
836;APROVADO POR NOTA;beac1f49210679beb9b26a1636ed3ff3;0.0;92127264.0;57586395;5.9;7.0;0.0;f;1.0
837;APROVADO POR NOTA;beac1f49210679beb9b26a1636ed3ff3;0.0;92127264.0;57586395;5.9;5.0;0.0;f;2.0
838;REPROVADO;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57586395;0.0;0.0;14.0;f;2.0
839;REPROVADO;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57586395;0.0;0.0;14.0;f;3.0
840;REPROVADO;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57586395;0.0;0.0;14.0;f;1.0
841;APROVADO POR NOTA;38ceb42ec7122ddfb2dcf670bf47be08;0.0;92127264.0;57586395;6.2;0.0;0.0;t;2.0
842;APROVADO POR NOTA;38ceb42ec7122ddfb2dcf670bf47be08;0.0;92127264.0;57586395;6.2;6.0;0.0;f;3.0
843;APROVADO POR NOTA;38ceb42ec7122ddfb2dcf670bf47be08;0.0;92127264.0;57586395;6.2;7.5;0.0;f;1.0
844;APROVADO POR NOTA;4ca2aab5bc166799ef07328772683e6d;0.0;92127264.0;57586395;5.7;3.0;10.0;f;1.0
845;APROVADO POR NOTA;4ca2aab5bc166799ef07328772683e6d;0.0;92127264.0;57586395;5.7;0.0;10.0;t;2.0
846;APROVADO POR NOTA;4ca2aab5bc166799ef07328772683e6d;0.0;92127264.0;57586395;5.7;8.0;10.0;f;3.0
847;APROVADO POR NOTA;c1eb33600b39680017365449468fab9f;0.0;92127264.0;57586395;5.7;4.30000019;0.0;f;1.0
848;APROVADO POR NOTA;c1eb33600b39680017365449468fab9f;0.0;92127264.0;57586395;5.7;4.0;0.0;f;2.0
849;APROVADO POR NOTA;c1eb33600b39680017365449468fab9f;0.0;92127264.0;57586395;5.7;8.69999981;0.0;f;3.0
850;APROVADO;3bd9e9ae301ecd9b159be3bf2624bebe;0.0;92127264.0;57586395;9.3;9.0;0.0;f;2.0
851;APROVADO;3bd9e9ae301ecd9b159be3bf2624bebe;0.0;92127264.0;57586395;9.3;9.5;0.0;f;3.0
852;APROVADO;3bd9e9ae301ecd9b159be3bf2624bebe;0.0;92127264.0;57586395;9.3;9.39999962;0.0;f;1.0
853;APROVADO;19e7a82ab8968f303fbde731b31c06c3;0.0;92127264.0;57586395;8.4;6.30000019;12.0;f;1.0
854;APROVADO;19e7a82ab8968f303fbde731b31c06c3;0.0;92127264.0;57586395;8.4;10.0;12.0;f;2.0
855;APROVADO;19e7a82ab8968f303fbde731b31c06c3;0.0;92127264.0;57586395;8.4;9.0;12.0;f;3.0
856;APROVADO POR NOTA;5f104921a4144c61381f27ed8566675b;0.0;92127264.0;57586395;6.3;6.5;10.0;f;2.0
857;APROVADO POR NOTA;5f104921a4144c61381f27ed8566675b;0.0;92127264.0;57586395;6.3;6.30000019;10.0;f;1.0
858;APROVADO POR NOTA;5f104921a4144c61381f27ed8566675b;0.0;92127264.0;57586395;6.3;6.0;10.0;f;3.0
859;APROVADO POR NOTA;90da92d37f29b34f67d33979fb2f46be;0.0;92127264.0;57597912;5.7;6.0;0.0;f;3.0
860;APROVADO POR NOTA;90da92d37f29b34f67d33979fb2f46be;0.0;92127264.0;57597912;5.7;6.4;0.0;f;2.0
861;APROVADO POR NOTA;90da92d37f29b34f67d33979fb2f46be;0.0;92127264.0;57597912;5.7;4.6;0.0;f;1.0
862;APROVADO;17a3e11a5af09575c0bb460213fb642c;0.0;92127264.0;57597912;7.4;5.3;0.0;f;3.0
863;APROVADO;17a3e11a5af09575c0bb460213fb642c;0.0;92127264.0;57597912;7.4;8.2;0.0;f;2.0
864;APROVADO;17a3e11a5af09575c0bb460213fb642c;0.0;92127264.0;57597912;7.4;8.8;0.0;f;1.0
865;APROVADO POR NOTA;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57597912;5.1;4.8;0.0;f;3.0
866;APROVADO POR NOTA;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57597912;5.1;5.8;0.0;f;2.0
867;APROVADO POR NOTA;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57597912;5.1;4.8;0.0;f;1.0
868;REPROVADO;72489a3d7b821870feaba15d0791d180;0.0;92127264.0;57597912;2.2;3.6;0.0;f;1.0
869;REPROVADO;72489a3d7b821870feaba15d0791d180;0.0;92127264.0;57597912;2.2;0.0;0.0;f;3.0
870;REPROVADO;72489a3d7b821870feaba15d0791d180;0.0;92127264.0;57597912;2.2;3.0;0.0;f;2.0
871;APROVADO POR NOTA;b7197cd61a2389e6a2ed37af72759e16;0.0;92127264.0;57597912;6.0;5.3;0.0;f;3.0
872;APROVADO POR NOTA;b7197cd61a2389e6a2ed37af72759e16;0.0;92127264.0;57597912;6.0;7.8;0.0;f;2.0
873;APROVADO POR NOTA;b7197cd61a2389e6a2ed37af72759e16;0.0;92127264.0;57597912;6.0;5.0;0.0;f;1.0
874;REPROVADO;4502ef9166c14d7469243abd3dc0f70d;0.0;92127264.0;57597912;0.9;0.0;0.0;f;3.0
875;REPROVADO;4502ef9166c14d7469243abd3dc0f70d;0.0;92127264.0;57597912;0.9;1.8;0.0;f;2.0
876;REPROVADO;4502ef9166c14d7469243abd3dc0f70d;0.0;92127264.0;57597912;0.9;1.0;0.0;f;1.0
877;APROVADO POR NOTA;8adfd36bd28efb815197f6837af8b2b9;0.0;92127264.0;57597912;5.3;3.8;0.0;f;3.0
878;APROVADO POR NOTA;8adfd36bd28efb815197f6837af8b2b9;0.0;92127264.0;57597912;5.3;0.0;0.0;t;2.0
879;APROVADO POR NOTA;8adfd36bd28efb815197f6837af8b2b9;0.0;92127264.0;57597912;5.3;5.8;0.0;f;1.0
880;REPROVADO;c248439e3e71ac44fd460e8a10e22d00;0.0;17848940.0;57597912;0.0;0.0;0.0;f;2.0
881;REPROVADO;c248439e3e71ac44fd460e8a10e22d00;0.0;17848940.0;57597912;0.0;0.0;0.0;f;1.0
882;REPROVADO;c248439e3e71ac44fd460e8a10e22d00;0.0;17848940.0;57597912;0.0;0.0;0.0;f;3.0
883;APROVADO POR NOTA;796135849f2dca324aa122364c2e723c;0.0;92127264.0;57597912;5.9;3.0;0.0;f;3.0
884;APROVADO POR NOTA;796135849f2dca324aa122364c2e723c;0.0;92127264.0;57597912;5.9;7.6;0.0;f;2.0
885;APROVADO POR NOTA;796135849f2dca324aa122364c2e723c;0.0;92127264.0;57597912;5.9;7.0;0.0;f;1.0
886;APROVADO POR NOTA;f04859a7e1b41db83ab397cdd38f1c97;0.0;92127264.0;57597912;6.2;4.0;0.0;f;3.0
887;APROVADO POR NOTA;f04859a7e1b41db83ab397cdd38f1c97;0.0;92127264.0;57597912;6.2;7.1;0.0;f;2.0
888;APROVADO POR NOTA;f04859a7e1b41db83ab397cdd38f1c97;0.0;92127264.0;57597912;6.2;7.4;0.0;f;1.0
889;APROVADO POR NOTA;9e23bf7be54e62a27cd40e83a4b8e854;0.0;92127264.0;57597912;6.9;3.3;0.0;f;3.0
890;APROVADO POR NOTA;9e23bf7be54e62a27cd40e83a4b8e854;0.0;92127264.0;57597912;6.9;9.4;0.0;f;2.0
891;APROVADO POR NOTA;9e23bf7be54e62a27cd40e83a4b8e854;0.0;92127264.0;57597912;6.9;8.0;0.0;f;1.0
892;APROVADO POR NOTA;8d3520af0fa1e688125975d3301ecb17;0.0;92127264.0;57597912;6.6;3.8;0.0;f;3.0
893;APROVADO POR NOTA;8d3520af0fa1e688125975d3301ecb17;0.0;92127264.0;57597912;6.6;8.2;0.0;f;2.0
894;APROVADO POR NOTA;8d3520af0fa1e688125975d3301ecb17;0.0;92127264.0;57597912;6.6;7.8;0.0;f;1.0
895;APROVADO POR NOTA;0f72067ed35dd81348240f339ef75fa3;0.0;92127264.0;57597912;5.9;3.5;0.0;f;3.0
896;APROVADO POR NOTA;0f72067ed35dd81348240f339ef75fa3;0.0;92127264.0;57597912;5.9;7.1;0.0;f;2.0
897;APROVADO POR NOTA;0f72067ed35dd81348240f339ef75fa3;0.0;92127264.0;57597912;5.9;7.2;0.0;f;1.0
898;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57597912;0.5;0.0;0.0;f;3.0
899;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57597912;0.5;0.9;0.0;f;2.0
900;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57597912;0.5;0.5;0.0;f;1.0
901;CANCELADO;62db0b16e49a4de19739dd11d133b540;0.0;92127264.0;57597912;0.0;0.0;0.0;f;1.0
902;CANCELADO;62db0b16e49a4de19739dd11d133b540;0.0;92127264.0;57597912;0.0;0.0;0.0;f;3.0
903;CANCELADO;62db0b16e49a4de19739dd11d133b540;0.0;92127264.0;57597912;0.0;0.0;0.0;f;2.0
904;APROVADO POR NOTA;b391443c0f08d3ec16f278f302189e44;0.0;92127264.0;57597912;6.8;5.3;0.0;f;3.0
905;APROVADO POR NOTA;b391443c0f08d3ec16f278f302189e44;0.0;92127264.0;57597912;6.8;6.7;0.0;f;2.0
906;APROVADO POR NOTA;b391443c0f08d3ec16f278f302189e44;0.0;92127264.0;57597912;6.8;8.5;0.0;f;1.0
907;APROVADO POR NOTA;151066e04f1fe51dde35ea424cfab638;0.0;92127264.0;57597912;5.5;6.5;0.0;f;3.0
908;APROVADO POR NOTA;151066e04f1fe51dde35ea424cfab638;0.0;92127264.0;57597912;5.5;5.8;0.0;f;2.0
909;APROVADO POR NOTA;151066e04f1fe51dde35ea424cfab638;0.0;92127264.0;57597912;5.5;4.2;0.0;f;1.0
910;APROVADO POR NOTA;263b538e5e0beb5b381cb30ac69e7856;0.0;92127264.0;57597912;5.4;5.0;0.0;f;3.0
911;APROVADO POR NOTA;263b538e5e0beb5b381cb30ac69e7856;0.0;92127264.0;57597912;5.4;4.6;0.0;f;2.0
912;APROVADO POR NOTA;263b538e5e0beb5b381cb30ac69e7856;0.0;92127264.0;57597912;5.4;6.5;0.0;f;1.0
913;REPROVADO;546ba6351f2d602f94bbb41f01c1a0ee;0.0;92127264.0;57597912;3.7;4.5;0.0;f;2.0
914;REPROVADO;546ba6351f2d602f94bbb41f01c1a0ee;0.0;92127264.0;57597912;3.7;3.0;0.0;f;3.0
915;REPROVADO;546ba6351f2d602f94bbb41f01c1a0ee;0.0;92127264.0;57597912;3.7;1.4;0.0;t;1.0
916;REPROVADO;7029313cb809752c9d8df989130b0284;0.0;92127264.0;57597912;3.5;1.3;0.0;f;3.0
917;REPROVADO;7029313cb809752c9d8df989130b0284;0.0;92127264.0;57597912;3.5;3.6;0.0;f;2.0
918;REPROVADO;7029313cb809752c9d8df989130b0284;0.0;92127264.0;57597912;3.5;5.6;0.0;f;1.0
919;APROVADO POR NOTA;b747baeb100d39e775e6b8bfc1661ead;0.0;92127264.0;57597912;5.1;3.5;0.0;f;3.0
920;APROVADO POR NOTA;b747baeb100d39e775e6b8bfc1661ead;0.0;92127264.0;57597912;5.1;6.7;0.0;f;2.0
921;APROVADO POR NOTA;b747baeb100d39e775e6b8bfc1661ead;0.0;92127264.0;57597912;5.1;5.1;0.0;f;1.0
922;APROVADO POR NOTA;62e5b2506a3950e0cf91b98d0b23b570;0.0;92127264.0;57597912;5.3;4.5;0.0;f;3.0
923;APROVADO POR NOTA;62e5b2506a3950e0cf91b98d0b23b570;0.0;92127264.0;57597912;5.3;3.9;0.0;f;2.0
924;APROVADO POR NOTA;62e5b2506a3950e0cf91b98d0b23b570;0.0;92127264.0;57597912;5.3;7.4;0.0;f;1.0
925;TRANCADO;f20199e35adb3eb3397143f91c1f78c9;;92127264.0;57597912;;;;;
926;CANCELADO;677491eaf0e78c5d7d3272d90da5ead4;0.0;92127264.0;57597913;;;;f;1.0
927;CANCELADO;677491eaf0e78c5d7d3272d90da5ead4;0.0;92127264.0;57597913;;;;f;2.0
928;CANCELADO;677491eaf0e78c5d7d3272d90da5ead4;0.0;92127264.0;57597913;;;;f;3.0
929;CANCELADO;efc28bbf2816ecc8b3a0a22f8d439a4e;0.0;2000013.0;57597913;4.5;4.0;10.0;f;3.0
930;CANCELADO;efc28bbf2816ecc8b3a0a22f8d439a4e;0.0;2000013.0;57597913;4.5;2.5;10.0;t;1.0
931;CANCELADO;efc28bbf2816ecc8b3a0a22f8d439a4e;0.0;2000013.0;57597913;4.5;6.5;10.0;f;2.0
932;DESISTENCIA;511d0df6f55de7f9c4818636b1535e02;;92127264.0;57597913;;;;;
933;APROVADO POR NOTA;2c73c8d77f9b3087d8132aba9e074f3a;0.0;17848940.0;57597913;5.4;3.8;0.0;f;3.0
934;APROVADO POR NOTA;2c73c8d77f9b3087d8132aba9e074f3a;0.0;17848940.0;57597913;5.4;3.5;0.0;f;2.0
935;APROVADO POR NOTA;2c73c8d77f9b3087d8132aba9e074f3a;0.0;17848940.0;57597913;5.4;9.0;0.0;f;1.0
936;APROVADO POR NOTA;9c8c21e07fb93342e39e3564779181cb;0.0;92127264.0;57597913;5.7;8.5;0.0;f;3.0
937;APROVADO POR NOTA;9c8c21e07fb93342e39e3564779181cb;0.0;92127264.0;57597913;5.7;3.2;0.0;f;2.0
938;APROVADO POR NOTA;9c8c21e07fb93342e39e3564779181cb;0.0;92127264.0;57597913;5.7;5.5;0.0;f;1.0
939;REPROVADO;a2410084172411a8d725d347c9e26f2d;0.0;92127264.0;57597913;4.6;8.0;0.0;f;3.0
940;REPROVADO;a2410084172411a8d725d347c9e26f2d;0.0;92127264.0;57597913;4.6;3.4;0.0;f;2.0
941;REPROVADO;a2410084172411a8d725d347c9e26f2d;0.0;92127264.0;57597913;4.6;1.0;0.0;t;1.0
942;REPROVADO POR MÉDIA E POR FALTAS;2f5560ff10781f6252954308b37465b6;0.0;92127264.0;57597913;1.0;0.0;26.0;f;3.0
943;REPROVADO POR MÉDIA E POR FALTAS;2f5560ff10781f6252954308b37465b6;0.0;92127264.0;57597913;1.0;0.0;26.0;f;2.0
944;REPROVADO POR MÉDIA E POR FALTAS;2f5560ff10781f6252954308b37465b6;0.0;92127264.0;57597913;1.0;3.0;26.0;f;1.0
945;APROVADO POR NOTA;cb16d2a74d252b10a154720dc48fb2d7;0.0;92127264.0;57597913;5.2;6.1;0.0;f;3.0
946;APROVADO POR NOTA;cb16d2a74d252b10a154720dc48fb2d7;0.0;92127264.0;57597913;5.2;6.5;0.0;f;2.0
947;APROVADO POR NOTA;cb16d2a74d252b10a154720dc48fb2d7;0.0;92127264.0;57597913;5.2;3.0;0.0;f;1.0
948;REPROVADO;896ef9ff0a47c7b794d0895e6800541d;0.0;92127264.0;57597913;1.4;0.0;0.0;f;3.0
949;REPROVADO;896ef9ff0a47c7b794d0895e6800541d;0.0;92127264.0;57597913;1.4;0.0;0.0;f;2.0
950;REPROVADO;896ef9ff0a47c7b794d0895e6800541d;0.0;92127264.0;57597913;1.4;4.3;0.0;f;1.0
951;APROVADO POR NOTA;1551549a775b9528d1b669317f427bb7;0.0;92127264.0;57597913;6.5;7.0;0.0;f;3.0
952;APROVADO POR NOTA;1551549a775b9528d1b669317f427bb7;0.0;92127264.0;57597913;6.5;3.5;0.0;f;2.0
953;APROVADO POR NOTA;1551549a775b9528d1b669317f427bb7;0.0;92127264.0;57597913;6.5;9.0;0.0;f;1.0
954;APROVADO;9e43d696c8e5641ee525f115f98008cf;0.0;92127264.0;57597913;7.3;10.0;0.0;f;3.0
955;APROVADO;9e43d696c8e5641ee525f115f98008cf;0.0;92127264.0;57597913;7.3;5.0;0.0;f;2.0
956;APROVADO;9e43d696c8e5641ee525f115f98008cf;0.0;92127264.0;57597913;7.3;6.8;0.0;f;1.0
957;REPROVADO POR MÉDIA E POR FALTAS;ed6dd81dc57277659b753343bbeddbd1;0.0;92127264.0;57597913;1.3;0.0;24.0;f;3.0
958;REPROVADO POR MÉDIA E POR FALTAS;ed6dd81dc57277659b753343bbeddbd1;0.0;92127264.0;57597913;1.3;0.0;24.0;f;2.0
959;REPROVADO POR MÉDIA E POR FALTAS;ed6dd81dc57277659b753343bbeddbd1;0.0;92127264.0;57597913;1.3;4.0;24.0;f;1.0
960;APROVADO;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;57597913;7.2;7.0;15.0;f;3.0
961;APROVADO;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;57597913;7.2;5.2;15.0;f;2.0
962;APROVADO;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;57597913;7.2;9.5;15.0;f;1.0
963;APROVADO POR NOTA;3e9c31f8dd51dc29489f2276ed2994b9;0.0;92127264.0;57597913;5.0;6.0;2.0;f;3.0
964;APROVADO POR NOTA;3e9c31f8dd51dc29489f2276ed2994b9;0.0;92127264.0;57597913;5.0;2.0;2.0;t;2.0
965;APROVADO POR NOTA;3e9c31f8dd51dc29489f2276ed2994b9;0.0;92127264.0;57597913;5.0;4.7;2.0;f;1.0
966;REPROVADO;baf6c06a77f8436a2f1c068be8c7f854;0.0;92127264.0;57597913;2.3;3.0;12.0;f;3.0
967;REPROVADO;baf6c06a77f8436a2f1c068be8c7f854;0.0;92127264.0;57597913;2.3;2.5;12.0;f;2.0
968;REPROVADO;baf6c06a77f8436a2f1c068be8c7f854;0.0;92127264.0;57597913;2.3;1.5;12.0;f;1.0
969;APROVADO POR NOTA;4601d6c88fba4d646420f25fa5fcc2cf;0.0;92127264.0;57597913;5.4;7.3;8.0;f;3.0
970;APROVADO POR NOTA;4601d6c88fba4d646420f25fa5fcc2cf;0.0;92127264.0;57597913;5.4;3.5;8.0;f;2.0
971;APROVADO POR NOTA;4601d6c88fba4d646420f25fa5fcc2cf;0.0;92127264.0;57597913;5.4;5.5;8.0;f;1.0
972;REPROVADO;7d6db9f655e9be38f58a9d4585a41398;0.0;92127264.0;57597913;3.4;3.0;4.0;f;3.0
973;REPROVADO;7d6db9f655e9be38f58a9d4585a41398;0.0;92127264.0;57597913;3.4;4.3;4.0;f;1.0
974;REPROVADO;7d6db9f655e9be38f58a9d4585a41398;0.0;92127264.0;57597913;3.4;2.0;4.0;t;2.0
975;APROVADO;aafa8998c4b34980de0cb5ebf0bac96a;0.0;92127264.0;57597913;7.9;10.0;10.0;f;1.0
976;APROVADO;aafa8998c4b34980de0cb5ebf0bac96a;0.0;92127264.0;57597913;7.9;5.0;10.0;f;2.0
977;APROVADO;aafa8998c4b34980de0cb5ebf0bac96a;0.0;92127264.0;57597913;7.9;8.8;10.0;f;3.0
978;CANCELADO;029cd139e1d2b7aea7df5bbc68fa07ff;0.0;92127264.0;57597913;;10.0;0.0;f;1.0
979;CANCELADO;029cd139e1d2b7aea7df5bbc68fa07ff;0.0;92127264.0;57597913;;;0.0;f;2.0
980;CANCELADO;029cd139e1d2b7aea7df5bbc68fa07ff;0.0;92127264.0;57597913;;;0.0;f;3.0
981;CANCELADO;a8293007099ed594f8198548de44d95d;0.0;92127264.0;57597913;;;;f;1.0
982;CANCELADO;a8293007099ed594f8198548de44d95d;0.0;92127264.0;57597913;;;;f;2.0
983;CANCELADO;a8293007099ed594f8198548de44d95d;0.0;92127264.0;57597913;;;;f;3.0
984;INDEFERIDO;a8293007099ed594f8198548de44d95d;;92127264.0;57597913;;;;;
985;CANCELADO;7fe023010d1511a7e606996d141e27e2;0.0;92127264.0;57597913;;0.0;0.0;f;1.0
986;CANCELADO;7fe023010d1511a7e606996d141e27e2;0.0;92127264.0;57597913;;;0.0;f;2.0
987;CANCELADO;7fe023010d1511a7e606996d141e27e2;0.0;92127264.0;57597913;;;0.0;f;3.0
